Bin Id	Completeness	Contamination	Strain heterogeneity	# unique markers (of 43)	# multi-copy	Insertion branch UID	Taxonomy (contained)	Taxonomy (sister lineage)	GC	Genome size (Mbp)	Gene count	Coding density	Sample
SRR6744302_metabat_1	98.28	6.14	46.43	23	20	UID409	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_jensenii	unresolved	34.26968380562815	1.5333290000000002	1533	0.9138175825279506	SRR6744302
SRR6744302_metabat_2	83.21	3.55	27.27	20	0	UID382	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_iners	unresolved	32.01420536118505	1.135346	1270	0.9012204209113344	SRR6744302
SRR6744307_metabat_01	76.21	0.0	0.0	43	0	UID1334	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Pseudobutyrivibrio	g__Shuttleworthia;s__Shuttleworthia_satelles	31.539529888150913	1.62004	1492	0.8941865632947334	SRR6744307
SRR6744307_metabat_02	98.38	0.83	33.33	43	0	UID2727	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	s__Prevotella_buccalis	47.77451054121536	2.646137	2324	0.8630244768128029	SRR6744307
SRR6744307_metabat_03	95.49	189.74	49.7	13	7	UID1463	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella	s__Gardnerella_vaginalis	40.6959077278305	4.407136	3678	0.8748881359685746	SRR6744307
SRR6744307_metabat_04	98.04	0.06	0.0	43	0	UID382	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_iners	unresolved	32.44694763494458	1.196695	1178	0.9057195024630336	SRR6744307
SRR6744307_metabat_05	77.64	0.71	50.0	41	1	UID1214	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae_3;g__Clostridium_3	f__;g__;s__	42.570255752700376	1.282137	1211	0.9127854511647352	SRR6744307
SRR6744307_metabat_06	92.32	0.0	0.0	38	0	UID2332	k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae	g__Streptobacillus;s__Streptobacillus_moniliformis	28.767726302834877	1.278961	1345	0.9347900366000216	SRR6744307
SRR6744307_metabat_07	73.95	2.52	8.33	16	1	UID1472	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	40.881609520221055	1.2739200000000002	1146	0.8725579314242653	SRR6744307
SRR6744307_metabat_08	33.93	0.0	0.0	3	0	UID1466	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	45.02287540803493	0.471467	402	0.8914791491239048	SRR6744307
SRR6744307_metabat_09	83.67	0.2	50.0	17	0	UID2140	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales;f__Coriobacteriaceae;g__Olsenella;s__Atopobium_vaginae	g__Atopobium	42.91401630641249	1.02659	1021	0.8822041905726726	SRR6744307
SRR6744307_metabat_10	35.0	0.0	0.0	2	0	UID1467	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	42.45751334405668	0.706869	601	0.8793171011884805	SRR6744307
SRR6744307_metabat_11	67.44	0.0	0.0	22	0	UID2125	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales;f__Coriobacteriaceae	g__Eggerthella	46.68316771994371	1.161138	1153	0.8751543744154442	SRR6744307
SRR6744307_metabat_12	78.32	0.66	16.67	27	0	UID2748	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	s__Prevotella_amnii	35.18156476343767	1.510976	1529	0.8903913761701047	SRR6744307
SRR6744307_metabat_13	28.92	0.27	100.0	18	1	UID1465	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	47.42193578539544	0.376581	334	0.8836797395513847	SRR6744307
SRR6744307_metabat_14	55.95	0.65	50.0	19	0	UID1084	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Megasphaera;s__Megasphaera_genomosp.	s__Megasphaera_genomosp._type_1	47.22144814321511	0.879181	1029	0.9073148760039172	SRR6744307
SRR6744307_metabat_15	46.76	1.29	0.0	11	0	UID1063	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Dialister	unresolved	38.515476177947114	0.7601359999999999	941	0.8853955081722218	SRR6744307
SRR6744307_metabat_16	59.38	0.83	25.0	12	0	UID2766	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	s__Prevotella_bergensis	51.095047358293314	1.242549	1315	0.8669935753036702	SRR6744307
SRR6744309_metabat_01	96.25	0.0	0.0	43	0	UID2728	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_timonensis	unresolved	42.18307418340883	2.593801	2171	0.8662349193326705	SRR6744309
SRR6744309_metabat_02	4.17	0.0	0.0	0	0			unresolved	41.845007370202545	0.293072	252	0.8754981710978872	SRR6744309
SRR6744309_metabat_03	0.31	0.16	0.0	1	1	UID1	k__Bacteria (root)	k__Bacteria	27.286927393469337	0.221509	168	0.9451308976158982	SRR6744309
SRR6744309_metabat_04	100.0	0.0	0.0	42	0	UID2140	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales;f__Coriobacteriaceae;g__Olsenella;s__Atopobium_vaginae	g__Atopobium	42.844789968578844	1.370414	1120	0.8753734273000714	SRR6744309
SRR6744309_metabat_05	53.89	0.0	0.0	40	0	UID1465	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	45.33498954751523	0.774457	550	0.8632913124937859	SRR6744309
SRR6744309_metabat_06	32.76	0.0	0.0	7	0	UID2332	k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae	g__Streptobacillus;s__Streptobacillus_moniliformis	27.432203312441594	0.328519	332	0.94975633068407	SRR6744309
SRR6744309_metabat_07	67.71	0.0	0.0	19	0	UID2332	k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae	g__Streptobacillus;s__Streptobacillus_moniliformis	28.426905151573052	0.962968	885	0.9350061476601508	SRR6744309
SRR6744309_metabat_08	58.62	0.0	0.0	8	0	UID390	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_iners	unresolved	32.039566667992055	0.553294	533	0.9314885033996392	SRR6744309
SRR6744309_metabat_09	98.31	1.28	0.0	37	0	UID2332	k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae	g__Streptobacillus;s__Streptobacillus_moniliformis	26.859356924662862	1.294063	1252	0.9358841107426764	SRR6744309
SRR6744309_metabat_10	24.14	0.0	0.0	1	0	UID1465	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	40.52937400207404	0.364506	273	0.8697579738056438	SRR6744309
SRR6744309_metabat_11	50.88	0.0	0.0	35	0	UID387	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_iners	unresolved	32.570431482830465	0.649319	617	0.8971645678010346	SRR6744309
SRR6744309_metabat_12	98.03	1.39	45.45	38	4	UID1084	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Megasphaera;s__Megasphaera_genomosp.	unresolved	46.67687240507504	1.5089549999999998	1449	0.901376117909414	SRR6744309
SRR6744309_metabat_13	94.82	0.04	25.0	40	3	UID2733	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	unresolved	31.141059385696373	1.9475060000000002	1625	0.8872044553392904	SRR6744309
SRR6744309_metabat_14	93.18	3.22	0.0	27	1	UID1083	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Megasphaera;s__Megasphaera_genomosp.	unresolved	37.901739663112856	1.575305	1626	0.8849581509612424	SRR6744309
SRR6744309_metabat_15	89.36	1.9	0.0	41	0	UID1544	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Mobiluncus;s__Mobiluncus_mulieris	unresolved	55.2561993594594	2.073561	2023	0.8885395703333541	SRR6744309
SRR6744309_metabat_16	74.44	0.25	0.0	36	0	UID2422	k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mycoplasmatales;f__Mycoplasmataceae;g__Mycoplasma;s__Mycoplasma_hominis	unresolved	27.09945315121181	0.578222	501	0.9205858649446059	SRR6744309
SRR6744309_metabat_17	85.23	2.53	0.0	19	0	UID2121	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales;f__Coriobacteriaceae	g__Eggerthella	46.48888213057988	1.354711	1201	0.8688642817545588	SRR6744309
SRR6744309_metabat_18	74.22	0.39	0.0	18	0	UID2727	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	s__Prevotella_buccalis	46.07624237016629	1.867177	1744	0.8856739345011212	SRR6744309
SRR6744309_metabat_19	69.95	7.47	4.76	31	6	UID1136	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_Family_XI._Incertae_Sedis;g__Finegoldia	g__Parvimonas;s__Parvimonas_micra	25.88693123848161	1.239865	1413	0.8746178011315748	SRR6744309
SRR6744309_metabat_20	49.85	1.06	0.0	14	0	UID1214	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae_3;g__Clostridium_3	f__;g__;s__	42.51671559703247	0.914565	946	0.9107805350084468	SRR6744309
SRR6744309_metabat_21	12.5	0.0	0.0	0	0			unresolved	46.37403382292283	0.446088	532	0.8577590071914062	SRR6744309
SRR6744309_metabat_22	38.0	0.0	0.0	12	0	UID2766	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	s__Prevotella_bergensis	52.08870611607645	0.862759	877	0.8872918161386899	SRR6744309
SRR6744310_metabat_01	53.45	0.0	0.0	5	0	UID2728	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_timonensis	unresolved	41.86331407134926	2.085628	1833	0.8673042364218355	SRR6744310
SRR6744310_metabat_02	32.14	0.0	0.0	38	0	UID2728	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_timonensis	unresolved	42.63589127595916	0.907435	729	0.8677822653964196	SRR6744310
SRR6744310_metabat_03	98.88	0.0	0.0	42	0	UID2332	k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae	g__Streptobacillus;s__Streptobacillus_moniliformis	28.077820767400894	1.338049	1308	0.9323044223343092	SRR6744310
SRR6744310_metabat_04	75.19	1.06	85.71	20	0	UID1465	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	44.23340000312371	1.088449	809	0.8863777724082617	SRR6744310
SRR6744310_metabat_05	74.72	0.68	100.0	21	0	UID1465	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	46.435413317643274	1.142124	864	0.8645199645572634	SRR6744310
SRR6744310_metabat_06	8.33	0.0	0.0	0	0			unresolved	43.588858522401935	0.24625100000000003	171	0.8833344839208774	SRR6744310
SRR6744310_metabat_07	24.14	0.0	0.0	1	0	UID1465	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	40.79278142082348	0.373924	292	0.8932162685465496	SRR6744310
SRR6744310_metabat_08	95.0	1.27	0.0	43	0	UID1065	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Dialister	s__Dialister_invisus	39.310937650086906	1.4262569999999999	1401	0.8944636205115908	SRR6744310
SRR6744310_metabat_09	86.05	3.97	3.85	33	0	UID2734	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	s__Prevotella_disiens	38.75054525800113	2.205378	2210	0.8734080960270756	SRR6744310
SRR6744310_metabat_10	40.67	0.0	0.0	5	0	UID1473	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	40.264066063857044	0.823809	708	0.8934534582652047	SRR6744310
SRR6744310_metabat_11	86.29	2.26	33.33	36	0	UID2422	k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mycoplasmatales;f__Mycoplasmataceae;g__Mycoplasma;s__Mycoplasma_hominis	unresolved	27.13976963324509	0.637592	639	0.9122165899195724	SRR6744310
SRR6744310_metabat_12	68.65	0.74	33.33	39	1	UID1084	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Megasphaera;s__Megasphaera_genomosp.	s__Megasphaera_genomosp._type_1	46.854539874511225	1.055712	1215	0.9055907292898064	SRR6744310
SRR6744310_metabat_13	69.55	0.81	0.0	21	0	UID2140	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales;f__Coriobacteriaceae;g__Olsenella;s__Atopobium_vaginae	g__Atopobium	43.269503451820725	0.9027120000000001	901	0.8812910429904555	SRR6744310
SRR6744310_metabat_14	9.57	1.75	100.0	6	0	UID1132	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_Family_XI._Incertae_Sedis;g__Peptoniphilus	s__Peptoniphilus_harei	35.237986896549074	0.518642	678	0.8925231662688329	SRR6744310
SRR6744311_metabat_1	44.64	0.0	0.0	4	0	UID1466	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	41.580909367197684	0.519878	398	0.8840035546801365	SRR6744311
SRR6744311_metabat_2	7.14	0.0	0.0	2	0	UID1466	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	41.808358379848286	0.41922	331	0.8697247268737178	SRR6744311
SRR6744311_metabat_3	8.33	0.0	0.0	0	0			unresolved	39.23383804932149	0.259684	184	0.8907903451887679	SRR6744311
SRR6744311_metabat_4	25.57	0.0	0.0	36	0	UID1466	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	44.77683021703184	0.338061	259	0.8711090601991949	SRR6744311
SRR6744311_metabat_5	76.01	0.64	66.67	43	0	UID1334	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Pseudobutyrivibrio	g__Shuttleworthia;s__Shuttleworthia_satelles	31.316254593186326	1.503858	1393	0.8958019972630394	SRR6744311
SRR6744311_metabat_6	78.67	0.94	20.0	42	0	UID389	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_iners	unresolved	32.523242130677005	0.9211719999999999	1059	0.9105422222994186	SRR6744311
SRR6744311_metabat_7	49.76	0.0	0.0	9	0	UID1472	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	41.032427538034455	1.00501	966	0.888406085511587	SRR6744311
SRR6744316_metabat_01	51.14	0.0	0.0	38	0	UID1466	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	43.00561306712841	0.7837069999999999	616	0.8764844514595378	SRR6744316
SRR6744316_metabat_02	46.55	0.0	0.0	4	0	UID1471	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	40.49414883202553	0.66397	528	0.8857704414356071	SRR6744316
SRR6744316_metabat_03	41.82	0.0	0.0	36	0	UID1471	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	44.02164097893787	0.647845	489	0.8743356821461924	SRR6744316
SRR6744316_metabat_04	28.57	0.0	0.0	1	0	UID1466	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	39.5880550658944	0.381216	299	0.8868069545874255	SRR6744316
SRR6744316_metabat_05	99.63	0.44	0.0	43	0	UID385	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_iners	unresolved	32.451254993467266	1.197815	1146	0.9165897905770091	SRR6744316
SRR6744316_metabat_06	17.54	0.0	0.0	2	0	UID1470	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	43.62947709416651	0.202503	150	0.8693204545117851	SRR6744316
SRR6744316_metabat_07	23.21	0.0	0.0	3	0	UID1466	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	42.67158847977055	0.37655500000000003	287	0.8739652905949994	SRR6744316
SRR6744316_metabat_08	97.89	19.25	8.08	29	2	UID2734	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	s__Prevotella_disiens	39.00559362864103	3.097989	2849	0.8649113989752707	SRR6744316
SRR6744316_metabat_09	77.59	6.9	35.29	28	12	UID2727	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	s__Prevotella_timonensis	43.000085975858354	2.163398	1872	0.8853798515113724	SRR6744316
SRR6744316_metabat_10	81.99	1.08	0.0	26	0	UID2140	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales;f__Coriobacteriaceae;g__Olsenella;s__Atopobium_vaginae	g__Atopobium	42.80078378376093	1.182469	1144	0.8713970514237582	SRR6744316
SRR6744316_metabat_11	72.7	0.07	100.0	39	0	UID1084	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Megasphaera;s__Megasphaera_genomosp.	unresolved	47.1447250107511	1.151045	1290	0.9057039472826866	SRR6744316
SRR6744316_metabat_12	83.23	0.63	0.0	27	0	UID1065	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Dialister	s__Dialister_invisus	38.585507421409694	1.391043	1579	0.8871566155755072	SRR6744316
SRR6744316_metabat_13	74.31	0.82	40.0	23	1	UID2633	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas	s__Porphyromonas_uenonis	54.06144784372675	1.30387	1311	0.906228381663816	SRR6744316
SRR6744317_metabat_1	99.3	0.86	0.0	43	0	UID383	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_iners	unresolved	32.303549034496555	1.3946610000000002	1380	0.8983724360256722	SRR6744317
SRR6744317_metabat_2	29.22	0.0	0.0	10	0	UID2307	k__Bacteria	p__Armatimonadetes;c__Chthonomonadetes;o__Chthonomonadales;f__Chthonomonadaceae;g__Chthonomonas;s__Chthonomonas_calidirosea	45.90746767637115	0.315868	354	0.935713652538402	SRR6744317
SRR6744317_metabat_3	69.27	1.86	33.33	11	1	UID1467	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	43.105662661638135	1.004404	958	0.8704863779913262	SRR6744317
SRR6744318_metabat_01	24.88	0.0	0.0	36	0	UID1334	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Pseudobutyrivibrio	unresolved	31.787653314966253	0.618498	560	0.9024200563300124	SRR6744318
SRR6744318_metabat_02	53.45	0.0	0.0	7	0	UID389	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_iners	unresolved	31.873452397758104	0.5241979999999999	509	0.9186853059340172	SRR6744318
SRR6744318_metabat_03	12.28	0.0	0.0	1	0	UID1334	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Pseudobutyrivibrio	g__Shuttleworthia;s__Shuttleworthia_satelles	31.660269319700962	0.348582	313	0.8783184444406195	SRR6744318
SRR6744318_metabat_04	49.12	0.0	0.0	6	0	UID1334	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Pseudobutyrivibrio	g__Shuttleworthia;s__Shuttleworthia_satelles	30.37279249574141	0.437938	399	0.9139718407628477	SRR6744318
SRR6744318_metabat_05	56.19	0.44	0.0	36	0	UID387	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_iners	s__	32.71968304974577	0.710774	661	0.9003579196762965	SRR6744318
SRR6744318_metabat_06	50.85	0.0	0.0	37	0	UID2142	k__Bacteria	p__Deinococcus-Thermus;c__Deinococci	46.06400357910292	0.44256899999999993	425	0.9416904482690834	SRR6744318
SRR6744318_metabat_07	100.0	0.0	0.0	43	0	UID1084	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Megasphaera;s__Megasphaera_genomosp.	s__Megasphaera_genomosp._type_1	46.84799572887332	1.513418	1406	0.9049548769738434	SRR6744318
SRR6744318_metabat_08	90.95	115.38	65.17	11	8	UID1465	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	44.42850377423781	3.089233	2552	0.8693345565064209	SRR6744318
SRR6744318_metabat_09	97.38	0.81	100.0	42	0	UID2125	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales;f__Coriobacteriaceae	g__Eggerthella	46.571504998829695	1.49535	1264	0.8716795399070452	SRR6744318
SRR6744318_metabat_10	95.64	28.82	45.96	36	3	UID1463	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella	s__Gardnerella_vaginalis	38.333242341759146	1.923255	1594	0.8708600783567442	SRR6744318
SRR6744318_metabat_11	70.12	2.01	50.0	30	0	UID1214	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae_3;g__Clostridium_3	f__;g__;s__	42.6134589070824	1.1174309999999998	1143	0.9134962248228302	SRR6744318
SRR6744318_metabat_12	45.61	25.44	44.44	6	1	UID1468	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	40.380337018140935	1.6154620000000002	1674	0.8864795334090186	SRR6744318
SRR6744318_metabat_13	13.42	1.12	0.0	11	0	UID2332	k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae	g__Streptobacillus;s__Streptobacillus_moniliformis	28.95255917459033	0.355896	439	0.8968631285544092	SRR6744318
SRR6744320_metabat_1	76.21	1.45	0.0	43	0	UID1334	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Pseudobutyrivibrio	g__Shuttleworthia;s__Shuttleworthia_satelles	31.178922366440162	1.572928	1409	0.8949843858078691	SRR6744320
SRR6744320_metabat_2	97.69	1.03	33.33	41	0	UID2480	k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mycoplasmatales;f__Mycoplasmataceae;g__Mycoplasma	s__Mycoplasma_penetrans	28.471034235147524	0.568188	580	0.9359930163959816	SRR6744320
